,ReviewID,PaperID,ReviewerID,ResponsibleID,Decision,ReviewText
977,d749766c48ff413c8ffa8b99b1f375c9,48c19183fd3b46118c0fa7d5d5fe8e2a,ed4f68ebdf4043beaeca16c0d838b32b,024bb4fa0c2d4f28b15353bdf9f1d6fc,True,"The writing is clear and concise, making the paper easy to understand."
978,742d927e0ce44ce28407b8d912a4a5b6,48c19183fd3b46118c0fa7d5d5fe8e2a,e73ad441fcdb42b9892fb9e2c414fbac,024bb4fa0c2d4f28b15353bdf9f1d6fc,True,This paper is well-written and provides valuable insights.
979,91826a6a69c9432baf8f2379f7143e67,48c19183fd3b46118c0fa7d5d5fe8e2a,76885982f73a4737918926528b4d4ffb,024bb4fa0c2d4f28b15353bdf9f1d6fc,True,The paper presents a novel contribution to the field and is likely to have a high impact.
980,d3cc8c89afce4372ba9f1b4277f03409,48c19183fd3b46118c0fa7d5d5fe8e2a,baeffdf3072c4171af24db23861574ac,024bb4fa0c2d4f28b15353bdf9f1d6fc,True,The authors have addressed all of the reviewers' comments and improved the paper significantly.
981,7543b9b7db6249dc938e6157f2e226dc,48f74f7161ba4edeb70dcf3bc246c368,e4cabf8dbaf24b1abbd9fd91e700f358,786dc940459345d28a5ceee827fc3fb0,False,"The writing is unclear and difficult to understand, making the paper hard to follow."
982,ba539998c9a945a5a8855c9324984339,48f74f7161ba4edeb70dcf3bc246c368,ed957b4aa98f423aa0bc4634be08e21e,786dc940459345d28a5ceee827fc3fb0,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
983,c8d0259feb6b4af9af875e4b3a4413a1,48f74f7161ba4edeb70dcf3bc246c368,c1923288c1ac4f4390fd0ac431e29abb,786dc940459345d28a5ceee827fc3fb0,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
984,29c94519e6574cc6b7f133cf6053494e,48f74f7161ba4edeb70dcf3bc246c368,66fd02c5b4ed4852a60ced9af1dc8de1,786dc940459345d28a5ceee827fc3fb0,False,The paper is poorly written and difficult to follow.
985,bdc768a19cbb42639f5115e874220711,494f683d18654daa945ec36668b541a8,7b1d70bd61b34d9ab40498405a7f940d,024bb4fa0c2d4f28b15353bdf9f1d6fc,True,This paper is well-written and provides valuable insights.
986,5ae0449f3ec248c18c5a302342917cb4,494f683d18654daa945ec36668b541a8,a3787cd769064723ad909bd2daa2c6f6,024bb4fa0c2d4f28b15353bdf9f1d6fc,True,The experiments are well-designed and the results are statistically significant.
987,2fff8a9786204d11aa220e9a325fa746,494f683d18654daa945ec36668b541a8,9c7a05ef71b1431cb87f6f27292b9f62,024bb4fa0c2d4f28b15353bdf9f1d6fc,True,"The writing is clear and concise, making the paper easy to understand."
988,4e3887f74afa4ee3a0595a51edce689d,494f683d18654daa945ec36668b541a8,af54c6eb113b41818421129a1ba405c0,024bb4fa0c2d4f28b15353bdf9f1d6fc,True,"The writing is clear and concise, making the paper easy to understand."
989,379d1f01aca1438588840c758d840d41,494f683d18654daa945ec36668b541a8,551852fe353d4e9e9a2f0fcc64b9d9a1,024bb4fa0c2d4f28b15353bdf9f1d6fc,True,The authors have addressed all of the reviewers' comments and improved the paper significantly.
990,edba07b232b44402a02accc6660d1a12,4a32fe15258d45499813c73fa2e13810,6a566ec97b25411da7ae368db84880d9,a00da097d1604fc2ad1c497e2ac4ee5a,True,"The writing is clear and concise, making the paper easy to understand."
991,eceb3967df7542c6ab170be598153f6f,4a32fe15258d45499813c73fa2e13810,990c73ecd9c34153bb3d800f9f57c184,a00da097d1604fc2ad1c497e2ac4ee5a,True,"The writing is clear and concise, making the paper easy to understand."
992,0a8f9b12309d4702b499d958a26621a8,4a32fe15258d45499813c73fa2e13810,bc99d03a6a1841fb8d7114e155eb7118,a00da097d1604fc2ad1c497e2ac4ee5a,True,The paper presents a novel contribution to the field and is likely to have a high impact.
993,4c123e9dc80c4e4db90754e08669b801,4a458589090f4ebbabc329889a2a9ea4,1af8c843e6ba42259e57ca4b56fbb4f8,2154f5c6e9994b9dbda02e5ed3d8e3dc,False,The paper is poorly written and difficult to follow.
994,ee2c3b9003924007afc31239711bc9d2,4a458589090f4ebbabc329889a2a9ea4,23528d7ae4b141baba06f1bc7eba5f59,2154f5c6e9994b9dbda02e5ed3d8e3dc,False,The experiments are poorly designed and the results are not statistically significant.
995,a1436cf900c44b53b9719620ae6c5341,4a79e4bd0a2f4302a2529445b0a9cdbf,59ebaeb794764bb5b937b3d3236a7cd9,10b31ee210d64c40b17d48fafec4aa5c,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
996,31c8a7c80d954548a9c733a08e1a1fa7,4a79e4bd0a2f4302a2529445b0a9cdbf,5a639805d21144d88e0ff91564149836,10b31ee210d64c40b17d48fafec4aa5c,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
997,97a11c1c522d44018c3c38c8c7d73ae7,4ac624f51fad4ae3804a68f687333a2b,7a33cb5dd78246468fdf5453c5b1541a,f03d1c7f6c36471da0ac4055584b67fa,True,"The writing is clear and concise, making the paper easy to understand."
998,2917fb059f254bb593250c6cb5120c33,4ac624f51fad4ae3804a68f687333a2b,0f03e2f7cdbb45a182b1766a98782eba,f03d1c7f6c36471da0ac4055584b67fa,True,"The writing is clear and concise, making the paper easy to understand."
999,a2858dc779fa4adf88112f995983f579,4ac624f51fad4ae3804a68f687333a2b,bc1f3fb5220a4b7d8df872ad4f237040,f03d1c7f6c36471da0ac4055584b67fa,True,The paper presents a novel contribution to the field and is likely to have a high impact.
1000,d27165ec34d34703a60b30d05b749830,4ac624f51fad4ae3804a68f687333a2b,d29a7214b9fa4fbabd98b48ae9ba5381,f03d1c7f6c36471da0ac4055584b67fa,True,The paper presents a novel contribution to the field and is likely to have a high impact.
1001,5440e143237a432e9322cde5c29a9d48,4ac624f51fad4ae3804a68f687333a2b,a3787cd769064723ad909bd2daa2c6f6,f03d1c7f6c36471da0ac4055584b67fa,True,"The writing is clear and concise, making the paper easy to understand."
1002,e936c6de19614cffbe4abb073d746829,4b230a0d72ed4550937642f1304c1818,94902ee5b46a4cbaaf9db3de528138f3,3e45921e13194a94a6da5f5b4b8d9d22,True,"The writing is clear and concise, making the paper easy to understand."
1003,e4caa0af2021401792349a2cafb02c5b,4b230a0d72ed4550937642f1304c1818,3301bd9f34ab46f0922be3e7830bbb41,3e45921e13194a94a6da5f5b4b8d9d22,True,The authors have addressed all of the reviewers' comments and improved the paper significantly.
1004,e834cce742114f989984a07dc836bc88,4b230a0d72ed4550937642f1304c1818,bdac504014f14552a3df7b3b29739ca0,3e45921e13194a94a6da5f5b4b8d9d22,True,The authors have addressed all of the reviewers' comments and improved the paper significantly.
1005,dfb6359b0dfe451a9e62e167d2a3e343,4b230a0d72ed4550937642f1304c1818,946cd75bd5fa41b7a91721df680c7d1b,3e45921e13194a94a6da5f5b4b8d9d22,True,"The writing is clear and concise, making the paper easy to understand."
1006,c17585b02dbd4e5eb94083f3af124a89,4b230a0d72ed4550937642f1304c1818,0c5df0ecf0e544e99dcc8dc2f8e0d584,3e45921e13194a94a6da5f5b4b8d9d22,True,This paper is well-written and provides valuable insights.
1007,b5c8473e92d645abba19bc483c2ffd2f,4b3b897d4bc043ba834763c49667de6b,c21b178bd192499fb53cdc7959092f90,4b43b31ea91d41ec94ee96bf05b4aaf5,True,"The writing is clear and concise, making the paper easy to understand."
1008,2f8e8a81a9714b2ea0bf7784ad3cd076,4b3b897d4bc043ba834763c49667de6b,c849f479e9404201875c7a30a823acb8,4b43b31ea91d41ec94ee96bf05b4aaf5,True,The experiments are well-designed and the results are statistically significant.
1009,fb2a3c4e031a4b65afedaffd973aa8b6,4b7b68e2a36446938e39944d13314a9e,0c5df0ecf0e544e99dcc8dc2f8e0d584,024bb4fa0c2d4f28b15353bdf9f1d6fc,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
1010,7c9261e8f1e94e299a47c13eba4e1512,4b7b68e2a36446938e39944d13314a9e,debbc79f30144deaab1f23c8d800b30b,024bb4fa0c2d4f28b15353bdf9f1d6fc,False,The paper is poorly written and difficult to follow.
1011,bae234feac0f4434a0f6cdec6ee942da,4b7b68e2a36446938e39944d13314a9e,bb748f744eb049faa4cf05dadd1f0917,024bb4fa0c2d4f28b15353bdf9f1d6fc,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
1012,a20c7ab8ba6a41a181d83047c0c050b1,4b817798ae93460b927ad91a2f268027,6db3817d40b8496d8ea65f793bffc5fd,3e45921e13194a94a6da5f5b4b8d9d22,False,The experiments are poorly designed and the results are not statistically significant.
1013,0fbddda3358041e7bc3d4c4bf6032d13,4b817798ae93460b927ad91a2f268027,7db2fa95dc3842a2b466b5203afa9255,3e45921e13194a94a6da5f5b4b8d9d22,False,"The writing is unclear and difficult to understand, making the paper hard to follow."
1014,8d84633993414a1ba893ca0e89eeff90,4b817798ae93460b927ad91a2f268027,4c46387a25134e07acb162a6b6b4f544,3e45921e13194a94a6da5f5b4b8d9d22,False,The experiments are poorly designed and the results are not statistically significant.
1015,ac335b05dd484c02b8a88cf0d7cbe5bd,4b9488d0e58e41ba84db72233e948f3e,7ed1419e053e4dacb3cb26e53bb0f620,e2fe17a825c44893840eb87160e6b15d,False,The paper is poorly written and difficult to follow.
1016,548ca6af761c440d93de5e1ecc3dc6e4,4b9488d0e58e41ba84db72233e948f3e,af54c6eb113b41818421129a1ba405c0,e2fe17a825c44893840eb87160e6b15d,False,The experiments are poorly designed and the results are not statistically significant.
1017,18a99de3dcc048c7b899aef40e5d515b,4b9488d0e58e41ba84db72233e948f3e,59cf47996b354d939d3f56bba245445a,e2fe17a825c44893840eb87160e6b15d,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1018,d8e3c2386cae4b05ba68dafe62c017ac,4b9488d0e58e41ba84db72233e948f3e,7b1d70bd61b34d9ab40498405a7f940d,e2fe17a825c44893840eb87160e6b15d,False,The paper is poorly written and difficult to follow.
1019,9a9ba30550c445199b22b71105dfe18a,4bbce89467f24be9832c8f357c1b0e86,6264f16a724f40468c61162cca00c8eb,d0242381fb9c472f8397a9914c26f80a,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1020,b98fcc613efd4f14937fa07b5e6afa81,4bbce89467f24be9832c8f357c1b0e86,cf89c21c3b0a4f5195bab7a4410110e4,d0242381fb9c472f8397a9914c26f80a,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
1021,e3b05db3018a407997014a12ab6c044d,4bbce89467f24be9832c8f357c1b0e86,f81db7d1da0e487b8d85fa9cec42813c,d0242381fb9c472f8397a9914c26f80a,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
1022,81ea120d677849fd86f706f2ece274d3,4c022e4b19d64f3daecb084edcc671a8,b4778ae48fe249a4a7ff6fb5b9c04a9c,f03d1c7f6c36471da0ac4055584b67fa,True,The experiments are well-designed and the results are statistically significant.
1023,88076f59b70043759d72f5477b42ef53,4c022e4b19d64f3daecb084edcc671a8,bdda22da3b854cb980855ec2678682cc,f03d1c7f6c36471da0ac4055584b67fa,True,"The writing is clear and concise, making the paper easy to understand."
1024,4a9b41b9d54c4e15b82a2b2cc8db3d22,4c54e81ba1e4494883c2a488d69e8262,5d5cf24837b749c2a76622d76ed5f41b,d3d109cc225a4046b9a19686e337f74e,True,The authors have addressed all of the reviewers' comments and improved the paper significantly.
1025,af563b12661740729a15a12d811d0b5c,4c54e81ba1e4494883c2a488d69e8262,022236059dd24aff93f76242c56cc20c,d3d109cc225a4046b9a19686e337f74e,True,The authors have addressed all of the reviewers' comments and improved the paper significantly.
1026,07e9cbcd13e849499cfd0cd8bfcb0d45,4c54e81ba1e4494883c2a488d69e8262,413e59893fc84aa28bc76a8f93f3edc5,d3d109cc225a4046b9a19686e337f74e,True,The experiments are well-designed and the results are statistically significant.
1027,28752d972a52429bbf7bf8f4c91060e0,4c5b70436c15494cb99d06947942f947,af54c6eb113b41818421129a1ba405c0,9f35d5a5899646f38b0e37a14b79cde3,True,The paper presents a novel contribution to the field and is likely to have a high impact.
1028,776221157a71437fb29abcbae03cd302,4c5b70436c15494cb99d06947942f947,c2c61231d3db437780d8928cbf346232,9f35d5a5899646f38b0e37a14b79cde3,True,"The writing is clear and concise, making the paper easy to understand."
1029,e2e747a67091473a9f2130eb95108ac7,4c5b70436c15494cb99d06947942f947,9d20e8e5820443cba670a63a6d574a0b,9f35d5a5899646f38b0e37a14b79cde3,True,The authors have addressed all of the reviewers' comments and improved the paper significantly.
1030,3ebc1b239ef44bc3b0f1aa38a17835c5,4c8ac151b09841c5825e611c3bfa65a7,45415dfc4b694bea8c64221edeea324b,c931ed8f1b8b4dedb3c82b7c9a19083b,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
1031,ad1102be8a294f8a960f84a3e822dea9,4c8ac151b09841c5825e611c3bfa65a7,d17b7b691de846b78fff551bae499991,c931ed8f1b8b4dedb3c82b7c9a19083b,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1032,d5509ccba10e45aba9823920ca82353d,4c8ac151b09841c5825e611c3bfa65a7,bc1f3fb5220a4b7d8df872ad4f237040,c931ed8f1b8b4dedb3c82b7c9a19083b,False,The paper is poorly written and difficult to follow.
1033,3db6d91e9b054f01bb89b91ccf1368f1,4c8ac151b09841c5825e611c3bfa65a7,ef832706d81e49e193a6a2240289d9cc,c931ed8f1b8b4dedb3c82b7c9a19083b,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1034,2890f1c1a0284ce38e3b5e0f46739e8f,4cd3d4fe3bee4a9ba6365a90f9e3167b,dd1fe534d9a84beba6169eeb42168c18,a00da097d1604fc2ad1c497e2ac4ee5a,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
1035,8fa9a168c38b4c9fbbd269d5eae622af,4cd3d4fe3bee4a9ba6365a90f9e3167b,4b96afd0e118465aae48d1495b97768b,a00da097d1604fc2ad1c497e2ac4ee5a,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1036,00b013ca6dd3486aa097021ed7691360,4cd3d4fe3bee4a9ba6365a90f9e3167b,3b7d88fb3005439a9c0172500aa447f5,a00da097d1604fc2ad1c497e2ac4ee5a,False,"The writing is unclear and difficult to understand, making the paper hard to follow."
1037,cfb942995943471393da117ef4ae394a,4cd3d4fe3bee4a9ba6365a90f9e3167b,66fd02c5b4ed4852a60ced9af1dc8de1,a00da097d1604fc2ad1c497e2ac4ee5a,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
1038,57c7483be1ff4dcebbf08224be95da8b,4cd3d4fe3bee4a9ba6365a90f9e3167b,d4ca9bec7f8e4d60a630d63d1532f1cb,a00da097d1604fc2ad1c497e2ac4ee5a,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1039,d8e058068323468f917f84a09d7e717c,4d24b8e317054ff1a50e3dec2fd620fb,0b8693f314644157af5116468055844a,2303f7a2ad2a4f91b1c027e21ccc34ea,True,The experiments are well-designed and the results are statistically significant.
1040,062a5cbfa6e04878ac1f0de42d320438,4d24b8e317054ff1a50e3dec2fd620fb,7db2fa95dc3842a2b466b5203afa9255,2303f7a2ad2a4f91b1c027e21ccc34ea,True,The experiments are well-designed and the results are statistically significant.
1041,3f45ece8463e4f0cbd6065ff44442fe0,4d3380fdda764cd18eff52d211127d18,77d358149d8c48d5be358d07124aa39a,e24250e44b664f7e99aa3fb10944ad6c,True,The paper presents a novel contribution to the field and is likely to have a high impact.
1042,989dc190533e48a48c419ff2501c919e,4d3380fdda764cd18eff52d211127d18,4d6af41e4caf49dc9a7c208b3e48874f,e24250e44b664f7e99aa3fb10944ad6c,True,The authors have addressed all of the reviewers' comments and improved the paper significantly.
1043,b8708fa14c5f416788c1882c9e1cb823,4d3380fdda764cd18eff52d211127d18,6a566ec97b25411da7ae368db84880d9,e24250e44b664f7e99aa3fb10944ad6c,True,The experiments are well-designed and the results are statistically significant.
1044,faa2e1393f6f40619e957ff13bfdb9eb,4d78b36b842b44148036ca69b0a4d4a5,ccf0d7ad5f8a4d01958c372e7d1d26d5,9b49622bcb6a4419ae11297e92ac4034,False,"The writing is unclear and difficult to understand, making the paper hard to follow."
1045,ad0cc5f00c99497ba04d8b521c6f62fc,4d78b36b842b44148036ca69b0a4d4a5,05fd4cedaa524ae6935b1616d38d7d79,9b49622bcb6a4419ae11297e92ac4034,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
1046,a11f8833a2424775ace8bad910f3c382,4d78b36b842b44148036ca69b0a4d4a5,05495691351f4f69ae27b054c6fdda1d,9b49622bcb6a4419ae11297e92ac4034,False,"The writing is unclear and difficult to understand, making the paper hard to follow."
1047,3b8d0fb001c644ed9d1faf8991a9212b,4d78b36b842b44148036ca69b0a4d4a5,d6ca664bb5574d20bf4fc88b5e34fed2,9b49622bcb6a4419ae11297e92ac4034,False,The paper is poorly written and difficult to follow.
1048,57a23dc52b2a4a6fb3087fae94f8e556,4d78b36b842b44148036ca69b0a4d4a5,d3bd85967ce94f99bd248a15f69845bb,9b49622bcb6a4419ae11297e92ac4034,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1049,a454ec119d7a4a3d9bcc99883c4a93fc,4df4ca64f27c407b866b4b2879f1e659,4c46387a25134e07acb162a6b6b4f544,a27f6af0753742e18deb90eece5f1b92,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1050,8c91a758881c43be9795def35ff326c7,4df4ca64f27c407b866b4b2879f1e659,05fd4cedaa524ae6935b1616d38d7d79,a27f6af0753742e18deb90eece5f1b92,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
1051,ace86912940c4560826acf29e106dda5,4df4ca64f27c407b866b4b2879f1e659,6538065a50c849cb8070f47dcf54beee,a27f6af0753742e18deb90eece5f1b92,False,"The writing is unclear and difficult to understand, making the paper hard to follow."
1052,c11caab1391344a0af69446cd27eb41c,4df4ca64f27c407b866b4b2879f1e659,022236059dd24aff93f76242c56cc20c,a27f6af0753742e18deb90eece5f1b92,False,The experiments are poorly designed and the results are not statistically significant.
1053,06f0d7bee25c4fcf94422f7798afe1fe,4df4ca64f27c407b866b4b2879f1e659,e2aa5373687f414faff5919afef77ccb,a27f6af0753742e18deb90eece5f1b92,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1054,53f4b3ff6f384b3b89503dbc3f641800,4e7f4681bae74bbaa559b50c496308ab,ad51da81a4d64a40a3f53b5d6640e5ec,0dca73caefd14f2cb0904fb9feeac6e1,True,"The writing is clear and concise, making the paper easy to understand."
1055,2e4f435797204cf4a6821f16accf2803,4e7f4681bae74bbaa559b50c496308ab,cdc3654865924a41b0ad2b71e3217f31,0dca73caefd14f2cb0904fb9feeac6e1,True,This paper is well-written and provides valuable insights.
1056,d213b3643d6b48c48f10231e54a27b83,4e7f4681bae74bbaa559b50c496308ab,d7406b8fca54407da24a8e4e553432d6,0dca73caefd14f2cb0904fb9feeac6e1,True,The paper presents a novel contribution to the field and is likely to have a high impact.
1057,c0a99b9875414220bb724cb038d7ecda,4e7f4681bae74bbaa559b50c496308ab,d4cdfff7f71946ad946145a59511c636,0dca73caefd14f2cb0904fb9feeac6e1,True,The paper presents a novel contribution to the field and is likely to have a high impact.
1058,443e6b432cf84aa787370976a4f11365,4ed07eb803004e90af731cc836a1f0a7,1dc6fc36a6cb4660af58116981a03637,0dca73caefd14f2cb0904fb9feeac6e1,True,The paper presents a novel contribution to the field and is likely to have a high impact.
1059,c00254ea694f43ddae8fcfc50e1afa86,4ed07eb803004e90af731cc836a1f0a7,e73ad441fcdb42b9892fb9e2c414fbac,0dca73caefd14f2cb0904fb9feeac6e1,True,The paper presents a novel contribution to the field and is likely to have a high impact.
1060,8edf83c4a73248eba05ecfd06aaae214,4eeb0ebd824241e79498a6adbdbbf639,bc34e3e66c884d5cb9c88bf3914e60eb,ab7216a18d054bfdbf06472b472bef11,False,"The writing is unclear and difficult to understand, making the paper hard to follow."
1061,0f4d2007e5f04f279ec550ba9dc9a42c,4eeb0ebd824241e79498a6adbdbbf639,bb748f744eb049faa4cf05dadd1f0917,ab7216a18d054bfdbf06472b472bef11,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1062,e185ab39028043d39048fb3ac8ac7a64,4eeb0ebd824241e79498a6adbdbbf639,2f8dbba1036d47f58fe09432004c797f,ab7216a18d054bfdbf06472b472bef11,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1063,5a49d77edc634b2a8931d5722e2e4ba7,4eeb0ebd824241e79498a6adbdbbf639,6738cd67e290411f8afb88cd1b56fdb6,ab7216a18d054bfdbf06472b472bef11,False,The paper is poorly written and difficult to follow.
1064,66226aab59054c388531317e64f81f3e,4eeb0ebd824241e79498a6adbdbbf639,2862ac75046d40c0b2f009baff5b08fd,ab7216a18d054bfdbf06472b472bef11,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
1065,70340f6a1e1243d9b7162d1a334edb7f,4ef795436be645f6b6fab77a01a7b428,32c7e38a3ae54d609e59d05036788258,0af1bf3cc8ca4630adc77ca065c74f90,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1066,b06295d641804af0955a2247438a1696,4ef795436be645f6b6fab77a01a7b428,5d5cf24837b749c2a76622d76ed5f41b,0af1bf3cc8ca4630adc77ca065c74f90,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1067,fab81e7d9da94b23994885daf0eeb184,4f7990d7122b45ed92759faa0357781f,372f9f5e27a7417c886d1758a21b56c9,0af1bf3cc8ca4630adc77ca065c74f90,True,The experiments are well-designed and the results are statistically significant.
1068,f715662974264b82862c66294ff2b1ba,4f7990d7122b45ed92759faa0357781f,76885982f73a4737918926528b4d4ffb,0af1bf3cc8ca4630adc77ca065c74f90,True,The experiments are well-designed and the results are statistically significant.
1069,ce143814a4054d2e842b6823e1bd4353,4f7990d7122b45ed92759faa0357781f,cb8017b355774764a173dd5443c31ee7,0af1bf3cc8ca4630adc77ca065c74f90,True,"The writing is clear and concise, making the paper easy to understand."
1070,cc1e31f43b3c4ca19721f7c411535c32,4f7990d7122b45ed92759faa0357781f,1aa0b7385beb4a438cae98a8fa9577dd,0af1bf3cc8ca4630adc77ca065c74f90,True,"The writing is clear and concise, making the paper easy to understand."
1071,1e37fe786a9e4000a58bcdfba7acf707,4f7990d7122b45ed92759faa0357781f,48432f3a89e24fa3a2da437348178d22,0af1bf3cc8ca4630adc77ca065c74f90,True,This paper is well-written and provides valuable insights.
1072,c7bd4944a3fb4f77a124fee1b5c8bf64,4fc0af2d5d9749cb82d38c868a46b918,52a62cdbaf224190b3dd7402a7a49bb6,f130f159e7f340d18e5f8f8d3f3fa47f,False,"The writing is unclear and difficult to understand, making the paper hard to follow."
1073,af1c3c7fc4b24f46869ef4612262a364,4fc0af2d5d9749cb82d38c868a46b918,23528d7ae4b141baba06f1bc7eba5f59,f130f159e7f340d18e5f8f8d3f3fa47f,False,"The writing is unclear and difficult to understand, making the paper hard to follow."
1074,acc5fea087ec4ac29bbff3c8e43a72df,4fc0af2d5d9749cb82d38c868a46b918,c0f7e29b41ab44ec9350f179000562ea,f130f159e7f340d18e5f8f8d3f3fa47f,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
1075,ce0a1b9b1bb44f0eb9439ae61b16a54b,4feefe4e4fa74464941669867da8b13f,95290bebdbb747c3930c799962636691,d0242381fb9c472f8397a9914c26f80a,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
1076,e6dc32b6642f43c3b2d5897ec45e3e72,4feefe4e4fa74464941669867da8b13f,372f9f5e27a7417c886d1758a21b56c9,d0242381fb9c472f8397a9914c26f80a,False,The experiments are poorly designed and the results are not statistically significant.
1077,87cd59a232ad4f3c8d5d3833c850627c,5001920901c847eda754f553afb47a70,07079df775014903918a7307088ad915,2303f7a2ad2a4f91b1c027e21ccc34ea,False,The paper does not make a significant contribution to the field and is not likely to have a high impact.
1078,43a37eb46ed54a978ecb83cbfbbc34e9,5001920901c847eda754f553afb47a70,d605e52b1e9b4d64a4b89f928c86e35a,2303f7a2ad2a4f91b1c027e21ccc34ea,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1079,9d5126daee8b4d3d93a80f29d120933a,5001920901c847eda754f553afb47a70,597aad3fa66c458685367e2f0d318b4a,2303f7a2ad2a4f91b1c027e21ccc34ea,False,"The writing is unclear and difficult to understand, making the paper hard to follow."
1080,cac9aba81c1b4231bd41b42819997d4b,5001920901c847eda754f553afb47a70,c57569f2dbfd4fe7bf1b9f947cf58446,2303f7a2ad2a4f91b1c027e21ccc34ea,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1081,b8e7ff4adf8a45f3b24d634c08e1f769,501465ab95cf4a55b38de2703bf0c705,45415dfc4b694bea8c64221edeea324b,2154f5c6e9994b9dbda02e5ed3d8e3dc,False,The paper is poorly written and difficult to follow.
1082,81add6da27c444708622e176e68bc9fe,501465ab95cf4a55b38de2703bf0c705,1c9ec87e86e24a42a484766b8828a79a,2154f5c6e9994b9dbda02e5ed3d8e3dc,False,"The authors have not adequately addressed the reviewers' comments, and the paper has not improved significantly."
1083,2af65f3ace654b9c8427df4fce6ed390,501750595047430fbd1cca9f0890deb7,b3fa6cb31ee2433ba1ec61ae51a25ca4,9b49622bcb6a4419ae11297e92ac4034,True,The paper presents a novel contribution to the field and is likely to have a high impact.
1084,a9b76686f36a45a4b10c64c2e65b7eb3,501750595047430fbd1cca9f0890deb7,6264f16a724f40468c61162cca00c8eb,9b49622bcb6a4419ae11297e92ac4034,True,The authors have addressed all of the reviewers' comments and improved the paper significantly.
1085,cb38905ac4984b11b2a66b7162427141,501750595047430fbd1cca9f0890deb7,8a2f5eabcdc042d298b4ec96136559b7,9b49622bcb6a4419ae11297e92ac4034,True,The authors have addressed all of the reviewers' comments and improved the paper significantly.
1086,d628780d2004479493159e3ccd304446,501750595047430fbd1cca9f0890deb7,f07b6aece7d04d40920d2b68ed11598e,9b49622bcb6a4419ae11297e92ac4034,True,"The writing is clear and concise, making the paper easy to understand."
1087,4d34770927004430815ad15a69056f75,501750595047430fbd1cca9f0890deb7,b3955aba094941c1891e5795a61c3536,9b49622bcb6a4419ae11297e92ac4034,True,"The writing is clear and concise, making the paper easy to understand."
1088,7d5aadac3f6d451caea151ef29de338e,502a844642f6432d9c249449dd822b78,372f9f5e27a7417c886d1758a21b56c9,d3d109cc225a4046b9a19686e337f74e,True,"The writing is clear and concise, making the paper easy to understand."
1089,eb451c7c2df24bf6bcb6320500b9749d,502a844642f6432d9c249449dd822b78,7e61cc767dae4eab9483b707d98278a0,d3d109cc225a4046b9a19686e337f74e,True,"The writing is clear and concise, making the paper easy to understand."
1090,05e3eb0509644838afa2c869b5daa080,502a844642f6432d9c249449dd822b78,960d56056af84623acaeaaf4d5824ed6,d3d109cc225a4046b9a19686e337f74e,True,The authors have addressed all of the reviewers' comments and improved the paper significantly.
1091,6fcf2b936e4c4aa5aa10243ead895683,502a844642f6432d9c249449dd822b78,2f9499aad88f4ce4a1e206900ba4e176,d3d109cc225a4046b9a19686e337f74e,True,The paper presents a novel contribution to the field and is likely to have a high impact.
1092,6555ef729411484da8820718d0046cb1,502a844642f6432d9c249449dd822b78,31f6ad8cd30148a3bddb2243fb4005e5,d3d109cc225a4046b9a19686e337f74e,True,This paper is well-written and provides valuable insights.
1093,1990bf3aff3e43369437b7250076a3ce,502dcfeb5deb4279b313987f0b7613f6,b0ad6c07532d45979c9072c282959cb7,2154f5c6e9994b9dbda02e5ed3d8e3dc,True,The authors have addressed all of the reviewers' comments and improved the paper significantly.
